date,market,variety,origin,method,unit_kg,qty_kg,qty_total_kg,high_yen,mid_yen,low_yen,high_yen_per_kg,mid_yen_per_kg,low_yen_per_kg
2026-07-24,多摩NT,デラウェア,大阪,相対,0.3,758.0,758.0,410.0,388.0,302.0,1367,1293,1007
2026-07-24,多摩NT,デラウェア,山形,相対,2.0,758.0,758.0,3024.0,2700.0,,1512,1350,
2026-07-24,大田,アレキサンドリア,岡山,相対,0.75,48533.0,48649.0,3240.0,,,4320,,
2026-07-24,大田,シャインマスカット,各地,商物分離,5.0,45.0,48649.0,14040.0,,,2808,,
2026-07-24,大田,シャインマスカット,各地,相対,5.0,48533.0,48649.0,22680.0,17388.0,10800.0,4536,3478,2160
2026-07-24,大田,シャインマスカット,山梨,相対,5.0,48533.0,48649.0,20520.0,15552.0,10800.0,4104,3110,2160
2026-07-24,大田,シャインマスカット,岡山,相対,5.0,48533.0,48649.0,19440.0,13932.0,8100.0,3888,2786,1620
2026-07-24,大田,デラウェア,各地,相対,2.0,48533.0,48649.0,3780.0,2808.0,2376.0,1890,1404,1188
2026-07-24,大田,デラウェア,山形,相対,2.0,48533.0,48649.0,2160.0,1944.0,1404.0,1080,972,702
2026-07-24,大田,巨峰,各地,相対,0.35,48533.0,48649.0,918.0,842.0,648.0,2623,2406,1851
2026-07-24,大田,巨峰,山梨,相対,0.4,48533.0,48649.0,648.0,616.0,594.0,1620,1540,1485
2026-07-24,板橋,シャインマスカット,岡山,相対,5.0,500.0,500.0,,16200.0,,,3240,
2026-07-24,板橋,巨峰,山梨,相対,0.35,500.0,500.0,648.0,,,1851,,
2026-07-24,淀橋,シャインマスカット,各地,相対,5.0,6910.0,6910.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-24,淀橋,シャインマスカット,山梨,相対,3.0,6910.0,6910.0,10800.0,,7560.0,3600,,2520
2026-07-24,淀橋,デラウェア,山形,相対,0.35,6910.0,6910.0,518.0,486.0,432.0,1480,1389,1234
2026-07-24,淀橋,巨峰,山梨,相対,0.35,6910.0,6910.0,810.0,,,2314,,
2026-07-24,葛西,デラウェア,各地,相対,2.0,1000.0,1000.0,,378.0,,,189,
2026-07-24,葛西,巨峰,山梨,相対,0.4,1000.0,1000.0,,648.0,,,1620,
2026-07-24,豊島,シャインマスカット,山梨,相対,3.0,700.0,700.0,1188.0,1080.0,972.0,396,360,324
2026-07-24,豊島,デラウェア,山形,相対,2.0,700.0,700.0,1512.0,,,756,,
2026-07-24,豊洲,アレキサンドリア,岡山,相対,0.75,7028.0,8928.0,2484.0,,1944.0,3312,,2592
2026-07-24,豊洲,シャインマスカット,各地,相対,5.0,7028.0,8928.0,19440.0,18360.0,16200.0,3888,3672,3240
2026-07-24,豊洲,シャインマスカット,各地,第三者販売,5.0,1900.0,8928.0,,11880.0,,,2376,
2026-07-24,豊洲,シャインマスカット,山梨,相対,5.0,7028.0,8928.0,,17280.0,,,3456,
2026-07-24,豊洲,シャインマスカット,岡山,相対,5.0,7028.0,8928.0,27000.0,17280.0,16200.0,5400,3456,3240
2026-07-24,豊洲,シャインマスカット,岡山,第三者販売,5.0,1900.0,8928.0,24840.0,19440.0,16200.0,4968,3888,3240
2026-07-24,豊洲,デラウェア,山形,相対,2.0,7028.0,8928.0,1944.0,1728.0,1620.0,972,864,810
2026-07-24,豊洲,デラウェア,山形,第三者販売,2.0,1900.0,8928.0,2160.0,,1944.0,1080,,972
2026-07-24,豊洲,巨峰,各地,相対,0.35,7028.0,8928.0,972.0,,918.0,2777,,2623
2026-07-24,豊洲,巨峰,各地,第三者販売,0.35,1900.0,8928.0,,810.0,,,2314,
2026-07-24,豊洲,巨峰,山梨,相対,0.4,7028.0,8928.0,702.0,670.0,648.0,1755,1675,1620
2026-07-24,豊洲,巨峰,山梨,第三者販売,0.4,1900.0,8928.0,670.0,,594.0,1675,,1485
2026-07-25,北足立,シャインマスカット,山梨,相対,5.0,5900.0,5900.0,,19440.0,,,3888,
2026-07-25,北足立,デラウェア,各地,相対,2.0,5900.0,5900.0,,2376.0,,,1188,
2026-07-25,北足立,デラウェア,山形,相対,2.0,5900.0,5900.0,2160.0,1944.0,1620.0,1080,972,810
2026-07-25,北足立,巨峰,山梨,相対,5.0,5900.0,5900.0,,16200.0,,,3240,
2026-07-25,多摩NT,シャインマスカット,各地,相対,5.0,791.0,791.0,23760.0,,,4752,,
2026-07-25,多摩NT,シャインマスカット,山梨,相対,5.0,791.0,791.0,19440.0,,,3888,,
2026-07-25,多摩NT,デラウェア,大阪,相対,0.3,791.0,791.0,410.0,388.0,302.0,1367,1293,1007
2026-07-25,多摩NT,デラウェア,山形,相対,2.0,791.0,791.0,3024.0,2700.0,,1512,1350,
2026-07-25,多摩NT,巨峰,山梨,相対,0.35,791.0,791.0,972.0,,,2777,,
2026-07-25,多摩NT,巨峰,福岡,相対,0.35,791.0,791.0,702.0,,,2006,,
2026-07-25,大田,アレキサンドリア,岡山,相対,0.75,53642.0,53740.0,3780.0,3348.0,3240.0,5040,4464,4320
2026-07-25,大田,シャインマスカット,各地,商物分離,5.0,13.0,53740.0,14040.0,,,2808,,
2026-07-25,大田,シャインマスカット,各地,相対,5.0,53642.0,53740.0,22680.0,17172.0,11880.0,4536,3434,2376
2026-07-25,大田,シャインマスカット,山梨,せり・入札,5.0,85.0,53740.0,6480.0,,4860.0,1296,,972
2026-07-25,大田,シャインマスカット,山梨,相対,5.0,53642.0,53740.0,20520.0,15228.0,10800.0,4104,3046,2160
2026-07-25,大田,シャインマスカット,岡山,相対,5.0,53642.0,53740.0,30240.0,16308.0,8100.0,6048,3262,1620
2026-07-25,大田,デラウェア,各地,相対,2.0,53642.0,53740.0,3780.0,2700.0,1944.0,1890,1350,972
2026-07-25,大田,デラウェア,山形,相対,2.0,53642.0,53740.0,2160.0,1944.0,1188.0,1080,972,594
2026-07-25,大田,巨峰,各地,相対,0.35,53642.0,53740.0,972.0,864.0,648.0,2777,2469,1851
2026-07-25,大田,巨峰,山梨,相対,0.4,53642.0,53740.0,648.0,626.0,540.0,1620,1565,1350
2026-07-25,板橋,シャインマスカット,山梨,相対,5.0,894.0,900.0,,15120.0,,,3024,
2026-07-25,板橋,デラウェア,大阪,相対,0.3,894.0,900.0,346.0,281.0,216.0,1153,937,720
2026-07-25,板橋,デラウェア,大阪,第三者販売,0.3,6.0,900.0,346.0,,,1153,,
2026-07-25,淀橋,シャインマスカット,各地,相対,5.0,7501.0,7501.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-25,淀橋,シャインマスカット,山梨,相対,3.0,7501.0,7501.0,10800.0,,7560.0,3600,,2520
2026-07-25,淀橋,デラウェア,山形,相対,0.35,7501.0,7501.0,518.0,486.0,432.0,1480,1389,1234
2026-07-25,淀橋,巨峰,山梨,相対,0.35,7501.0,7501.0,810.0,,,2314,,
2026-07-25,葛西,デラウェア,各地,相対,2.0,600.0,600.0,,378.0,,,189,
2026-07-25,葛西,巨峰,山梨,相対,0.4,600.0,600.0,,648.0,,,1620,
2026-07-25,豊島,シャインマスカット,山梨,相対,3.0,600.0,600.0,1188.0,1080.0,972.0,396,360,324
2026-07-25,豊島,デラウェア,山形,相対,2.0,600.0,600.0,378.0,324.0,292.0,189,162,146
2026-07-25,豊島,巨峰,山梨,相対,0.4,600.0,600.0,702.0,,,1755,,
2026-07-25,豊洲,シャインマスカット,各地,相対,5.0,7348.0,10561.0,19440.0,18360.0,17280.0,3888,3672,3456
2026-07-25,豊洲,シャインマスカット,各地,第三者販売,5.0,3213.0,10561.0,,18360.0,,,3672,
2026-07-25,豊洲,シャインマスカット,山梨,相対,5.0,7348.0,10561.0,17280.0,,12960.0,3456,,2592
2026-07-25,豊洲,シャインマスカット,山梨,第三者販売,5.0,3213.0,10561.0,17280.0,,15120.0,3456,,3024
2026-07-25,豊洲,シャインマスカット,岡山,相対,5.0,7348.0,10561.0,21600.0,16200.0,11880.0,4320,3240,2376
2026-07-25,豊洲,シャインマスカット,岡山,第三者販売,5.0,3213.0,10561.0,30240.0,16200.0,15120.0,6048,3240,3024
2026-07-25,豊洲,デラウェア,山形,相対,2.0,7348.0,10561.0,2160.0,1944.0,1728.0,1080,972,864
2026-07-25,豊洲,デラウェア,山形,第三者販売,2.0,3213.0,10561.0,2160.0,,1620.0,1080,,810
2026-07-25,豊洲,巨峰,各地,相対,0.35,7348.0,10561.0,,918.0,,,2623,
2026-07-25,豊洲,巨峰,各地,第三者販売,0.35,3213.0,10561.0,,648.0,,,1851,
2026-07-25,豊洲,巨峰,山梨,相対,0.4,7348.0,10561.0,702.0,670.0,648.0,1755,1675,1620
2026-07-25,豊洲,巨峰,山梨,第三者販売,0.4,3213.0,10561.0,670.0,,616.0,1675,,1540
2026-07-27,世田谷,デラウェア,各地,相対,2.0,400.0,400.0,2700.0,,,1350,,
2026-07-27,北足立,シャインマスカット,山梨,相対,5.0,7200.0,7200.0,,19440.0,,,3888,
2026-07-27,北足立,デラウェア,各地,相対,2.0,7200.0,7200.0,,2376.0,,,1188,
2026-07-27,北足立,デラウェア,山形,相対,2.0,7200.0,7200.0,2160.0,1944.0,1620.0,1080,972,810
2026-07-27,北足立,巨峰,山梨,相対,5.0,7200.0,7200.0,,16200.0,,,3240,
2026-07-27,多摩NT,シャインマスカット,各地,相対,5.0,603.0,603.0,23760.0,,,4752,,
2026-07-27,多摩NT,シャインマスカット,山梨,相対,5.0,603.0,603.0,19440.0,,,3888,,
2026-07-27,多摩NT,デラウェア,大阪,相対,0.3,603.0,603.0,410.0,388.0,302.0,1367,1293,1007
2026-07-27,多摩NT,デラウェア,山形,相対,2.0,603.0,603.0,3024.0,2700.0,,1512,1350,
2026-07-27,大田,アレキサンドリア,岡山,相対,0.75,55434.0,55575.0,3780.0,3132.0,2700.0,5040,4176,3600
2026-07-27,大田,シャインマスカット,各地,商物分離,5.0,14.0,55575.0,14040.0,,,2808,,
2026-07-27,大田,シャインマスカット,各地,相対,5.0,55434.0,55575.0,21600.0,16092.0,12960.0,4320,3218,2592
2026-07-27,大田,シャインマスカット,山梨,相対,5.0,55434.0,55575.0,17280.0,15444.0,10800.0,3456,3089,2160
2026-07-27,大田,シャインマスカット,岡山,相対,5.0,55434.0,55575.0,19440.0,13284.0,8100.0,3888,2657,1620
2026-07-27,大田,デラウェア,各地,相対,2.0,55434.0,55575.0,3780.0,2484.0,1620.0,1890,1242,810
2026-07-27,大田,デラウェア,山形,相対,2.0,55434.0,55575.0,2160.0,1620.0,1188.0,1080,810,594
2026-07-27,大田,巨峰,各地,相対,0.35,55434.0,55575.0,864.0,778.0,594.0,2469,2223,1697
2026-07-27,大田,巨峰,山梨,相対,0.4,55434.0,55575.0,648.0,616.0,486.0,1620,1540,1215
2026-07-27,板橋,シャインマスカット,山梨,相対,5.0,600.0,600.0,,15120.0,,,3024,
2026-07-27,淀橋,シャインマスカット,各地,相対,5.0,7807.0,7807.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-27,淀橋,シャインマスカット,山梨,相対,3.0,7807.0,7807.0,10800.0,,7560.0,3600,,2520
2026-07-27,淀橋,デラウェア,山形,相対,0.35,7807.0,7807.0,518.0,486.0,432.0,1480,1389,1234
2026-07-27,淀橋,巨峰,山梨,相対,0.35,7807.0,7807.0,810.0,,,2314,,
2026-07-27,葛西,デラウェア,各地,相対,2.0,800.0,800.0,,378.0,,,189,
2026-07-27,葛西,巨峰,山梨,相対,0.4,800.0,800.0,,648.0,,,1620,
2026-07-27,豊島,シャインマスカット,山梨,相対,3.0,600.0,600.0,11880.0,10800.0,9720.0,3960,3600,3240
2026-07-27,豊島,デラウェア,山形,相対,2.0,600.0,600.0,1512.0,,,756,,
2026-07-27,豊島,巨峰,山梨,相対,0.4,600.0,600.0,518.0,,,1295,,
2026-07-27,豊洲,アレキサンドリア,岡山,相対,0.75,7757.0,11338.0,2160.0,,1836.0,2880,,2448
2026-07-27,豊洲,シャインマスカット,各地,相対,5.0,7757.0,11338.0,17820.0,17280.0,16200.0,3564,3456,3240
2026-07-27,豊洲,シャインマスカット,各地,第三者販売,5.0,3496.0,11338.0,,17280.0,,,3456,
2026-07-27,豊洲,シャインマスカット,山梨,相対,5.0,7757.0,11338.0,17280.0,,12960.0,3456,,2592
2026-07-27,豊洲,シャインマスカット,山梨,第三者販売,5.0,3496.0,11338.0,,17280.0,,,3456,
2026-07-27,豊洲,シャインマスカット,岡山,相対,5.0,7757.0,11338.0,27000.0,21600.0,16200.0,5400,4320,3240
2026-07-27,豊洲,シャインマスカット,岡山,第三者販売,5.0,3496.0,11338.0,19440.0,18360.0,15660.0,3888,3672,3132
2026-07-27,豊洲,デラウェア,各地,相対,2.0,7757.0,11338.0,,2700.0,,,1350,
2026-07-27,豊洲,デラウェア,各地,第三者販売,2.0,3496.0,11338.0,,2700.0,,,1350,
2026-07-27,豊洲,デラウェア,山形,相対,2.0,7757.0,11338.0,1944.0,,1512.0,972,,756
2026-07-27,豊洲,デラウェア,山形,第三者販売,2.0,3496.0,11338.0,1944.0,,1728.0,972,,864
2026-07-27,豊洲,巨峰,各地,相対,0.35,7757.0,11338.0,,810.0,,,2314,
2026-07-27,豊洲,巨峰,各地,第三者販売,0.35,3496.0,11338.0,,756.0,,,2160,
2026-07-27,豊洲,巨峰,山梨,相対,0.4,7757.0,11338.0,648.0,626.0,594.0,1620,1565,1485
2026-07-27,豊洲,巨峰,山梨,第三者販売,0.4,3496.0,11338.0,626.0,,572.0,1565,,1430
2026-07-28,世田谷,シャインマスカット,岡山,相対,5.0,400.0,400.0,,12960.0,,,2592,
2026-07-28,世田谷,デラウェア,各地,相対,2.0,400.0,400.0,2700.0,,,1350,,
2026-07-28,北足立,シャインマスカット,山梨,相対,5.0,6300.0,6300.0,,19440.0,,,3888,
2026-07-28,北足立,デラウェア,各地,相対,2.0,6300.0,6300.0,,2376.0,,,1188,
2026-07-28,北足立,デラウェア,山形,相対,2.0,6300.0,6300.0,2160.0,1944.0,1620.0,1080,972,810
2026-07-28,北足立,巨峰,山梨,相対,5.0,6300.0,6300.0,,16200.0,,,3240,
2026-07-28,多摩NT,シャインマスカット,各地,相対,5.0,601.0,601.0,23760.0,,,4752,,
2026-07-28,多摩NT,シャインマスカット,山梨,相対,5.0,601.0,601.0,19440.0,,,3888,,
2026-07-28,多摩NT,デラウェア,大阪,相対,0.3,601.0,601.0,410.0,388.0,302.0,1367,1293,1007
2026-07-28,多摩NT,デラウェア,山形,相対,2.0,601.0,601.0,3024.0,2700.0,,1512,1350,
2026-07-28,多摩NT,巨峰,山梨,相対,0.35,601.0,601.0,972.0,,,2777,,
2026-07-28,多摩NT,巨峰,福岡,相対,0.35,601.0,601.0,702.0,,,2006,,
2026-07-28,大田,アレキサンドリア,岡山,相対,0.75,51293.0,51805.0,4860.0,4104.0,2700.0,6480,5472,3600
2026-07-28,大田,シャインマスカット,各地,せり・入札,5.0,152.0,51805.0,21600.0,,,4320,,
2026-07-28,大田,シャインマスカット,各地,商物分離,5.0,360.0,51805.0,14040.0,,,2808,,
2026-07-28,大田,シャインマスカット,各地,相対,5.0,51293.0,51805.0,21600.0,15876.0,12960.0,4320,3175,2592
2026-07-28,大田,シャインマスカット,山梨,相対,5.0,51293.0,51805.0,20520.0,15552.0,9720.0,4104,3110,1944
2026-07-28,大田,シャインマスカット,岡山,相対,5.0,51293.0,51805.0,16200.0,12960.0,8640.0,3240,2592,1728
2026-07-28,大田,デラウェア,各地,相対,2.0,51293.0,51805.0,3780.0,2268.0,1404.0,1890,1134,702
2026-07-28,大田,デラウェア,山形,相対,2.0,51293.0,51805.0,2160.0,1728.0,1080.0,1080,864,540
2026-07-28,大田,巨峰,各地,相対,0.35,51293.0,51805.0,864.0,648.0,486.0,2469,1851,1389
2026-07-28,大田,巨峰,山梨,せり・入札,0.4,152.0,51805.0,378.0,,,945,,
2026-07-28,大田,巨峰,山梨,相対,0.4,51293.0,51805.0,648.0,616.0,540.0,1620,1540,1350
2026-07-28,板橋,シャインマスカット,岡山,相対,5.0,600.0,600.0,,15120.0,,,3024,
2026-07-28,板橋,巨峰,山梨,相対,0.35,600.0,600.0,594.0,,,1697,,
2026-07-28,淀橋,シャインマスカット,各地,相対,5.0,7745.0,7745.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-28,淀橋,シャインマスカット,山梨,相対,3.0,7745.0,7745.0,10800.0,,7560.0,3600,,2520
2026-07-28,淀橋,デラウェア,山形,相対,0.35,7745.0,7745.0,518.0,486.0,432.0,1480,1389,1234
2026-07-28,淀橋,巨峰,山梨,相対,0.35,7745.0,7745.0,810.0,,,2314,,
2026-07-28,葛西,デラウェア,各地,相対,2.0,700.0,700.0,,378.0,,,189,
2026-07-28,葛西,巨峰,山梨,相対,0.4,700.0,700.0,,648.0,,,1620,
2026-07-28,豊島,シャインマスカット,山梨,相対,3.0,800.0,800.0,11880.0,10800.0,9720.0,3960,3600,3240
2026-07-28,豊島,巨峰,山梨,相対,0.4,800.0,800.0,648.0,,,1620,,
2026-07-28,豊洲,アレキサンドリア,岡山,相対,0.75,6009.0,9621.0,,3456.0,,,4608,
2026-07-28,豊洲,シャインマスカット,各地,相対,5.0,6009.0,9621.0,18360.0,17280.0,16200.0,3672,3456,3240
2026-07-28,豊洲,シャインマスカット,各地,第三者販売,5.0,3579.0,9621.0,,17280.0,,,3456,
2026-07-28,豊洲,シャインマスカット,山梨,相対,5.0,6009.0,9621.0,,17280.0,,,3456,
2026-07-28,豊洲,シャインマスカット,山梨,第三者販売,5.0,3579.0,9621.0,,17280.0,,,3456,
2026-07-28,豊洲,シャインマスカット,岡山,相対,5.0,6009.0,9621.0,16200.0,15120.0,11880.0,3240,3024,2376
2026-07-28,豊洲,シャインマスカット,岡山,第三者販売,5.0,3579.0,9621.0,19440.0,17280.0,15120.0,3888,3456,3024
2026-07-28,豊洲,デラウェア,各地,相対,2.0,6009.0,9621.0,,2700.0,,,1350,
2026-07-28,豊洲,デラウェア,各地,第三者販売,2.0,3579.0,9621.0,,2376.0,,,1188,
2026-07-28,豊洲,デラウェア,山形,相対,2.0,6009.0,9621.0,1944.0,1728.0,1512.0,972,864,756
2026-07-28,豊洲,デラウェア,山形,第三者販売,2.0,3579.0,9621.0,1944.0,1728.0,1512.0,972,864,756
2026-07-28,豊洲,巨峰,各地,相対,0.35,6009.0,9621.0,,810.0,,,2314,
2026-07-28,豊洲,巨峰,各地,第三者販売,0.35,3579.0,9621.0,,648.0,,,1851,
2026-07-28,豊洲,巨峰,山梨,相対,0.4,6009.0,9621.0,648.0,626.0,572.0,1620,1565,1430
2026-07-28,豊洲,巨峰,山梨,第三者販売,0.4,3579.0,9621.0,626.0,,572.0,1565,,1430
2026-07-30,北足立,シャインマスカット,山梨,相対,5.0,7400.0,7400.0,,19440.0,,,3888,
2026-07-30,北足立,デラウェア,各地,相対,2.0,7400.0,7400.0,,2376.0,,,1188,
2026-07-30,北足立,デラウェア,山形,相対,2.0,7400.0,7400.0,2160.0,1944.0,1620.0,1080,972,810
2026-07-30,北足立,巨峰,山梨,相対,5.0,7400.0,7400.0,,16200.0,,,3240,
2026-07-30,多摩NT,シャインマスカット,各地,相対,5.0,512.0,512.0,23760.0,,,4752,,
2026-07-30,多摩NT,シャインマスカット,山梨,相対,5.0,512.0,512.0,19440.0,,,3888,,
2026-07-30,多摩NT,デラウェア,大阪,相対,0.3,512.0,512.0,410.0,388.0,302.0,1367,1293,1007
2026-07-30,多摩NT,デラウェア,山形,相対,2.0,512.0,512.0,3024.0,2700.0,,1512,1350,
2026-07-30,多摩NT,巨峰,山梨,相対,0.35,512.0,512.0,972.0,,,2777,,
2026-07-30,多摩NT,巨峰,福岡,相対,0.35,512.0,512.0,702.0,,,2006,,
2026-07-30,大田,アレキサンドリア,岡山,相対,0.75,67204.0,67902.0,4320.0,3780.0,2700.0,5760,5040,3600
2026-07-30,大田,シャインマスカット,各地,相対,5.0,67204.0,67902.0,21600.0,15876.0,11880.0,4320,3175,2376
2026-07-30,大田,シャインマスカット,山梨,せり・入札,5.0,348.0,67902.0,6480.0,5400.0,,1296,1080,
2026-07-30,大田,シャインマスカット,山梨,相対,5.0,67204.0,67902.0,18360.0,14580.0,9720.0,3672,2916,1944
2026-07-30,大田,シャインマスカット,岡山,相対,5.0,67204.0,67902.0,16200.0,12096.0,10800.0,3240,2419,2160
2026-07-30,大田,デラウェア,各地,相対,2.0,67204.0,67902.0,2700.0,2700.0,,1350,1350,
2026-07-30,大田,デラウェア,山形,相対,2.0,67204.0,67902.0,1944.0,1620.0,1188.0,972,810,594
2026-07-30,大田,巨峰,各地,せり・入札,0.35,348.0,67902.0,540.0,,,1543,,
2026-07-30,大田,巨峰,各地,相対,0.35,67204.0,67902.0,864.0,562.0,378.0,2469,1606,1080
2026-07-30,大田,巨峰,山梨,せり・入札,0.4,348.0,67902.0,594.0,,,1485,,
2026-07-30,大田,巨峰,山梨,相対,0.4,67204.0,67902.0,648.0,616.0,540.0,1620,1540,1350
2026-07-30,板橋,シャインマスカット,山梨,相対,5.0,600.0,600.0,,15120.0,,,3024,
2026-07-30,板橋,巨峰,山梨,相対,0.35,600.0,600.0,594.0,,,1697,,
2026-07-30,淀橋,シャインマスカット,各地,相対,5.0,9718.0,9718.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-30,淀橋,シャインマスカット,山梨,相対,3.0,9718.0,9718.0,10800.0,,7560.0,3600,,2520
2026-07-30,淀橋,デラウェア,山形,相対,0.35,9718.0,9718.0,518.0,486.0,432.0,1480,1389,1234
2026-07-30,淀橋,巨峰,各地,相対,0.35,9718.0,9718.0,810.0,,,2314,,
2026-07-30,淀橋,巨峰,山梨,相対,0.35,9718.0,9718.0,702.0,,,2006,,
2026-07-30,葛西,デラウェア,山形,相対,2.0,700.0,700.0,,378.0,,,189,
2026-07-30,豊島,デラウェア,各地,相対,2.0,6500.0,6500.0,302.0,,292.0,151,,146
2026-07-30,豊島,デラウェア,山形,相対,2.0,6500.0,6500.0,378.0,270.0,248.0,189,135,124
2026-07-30,豊島,巨峰,山梨,相対,0.4,6500.0,6500.0,648.0,626.0,594.0,1620,1565,1485
2026-07-30,豊洲,アレキサンドリア,岡山,相対,0.75,9228.0,13580.0,,3240.0,,,4320,
2026-07-30,豊洲,シャインマスカット,各地,相対,5.0,9228.0,13580.0,17820.0,16200.0,15120.0,3564,3240,3024
2026-07-30,豊洲,シャインマスカット,各地,第三者販売,5.0,4320.0,13580.0,17280.0,,16200.0,3456,,3240
2026-07-30,豊洲,シャインマスカット,山梨,相対,5.0,9228.0,13580.0,17280.0,,15120.0,3456,,3024
2026-07-30,豊洲,シャインマスカット,山梨,第三者販売,5.0,4320.0,13580.0,,16200.0,,,3240,
2026-07-30,豊洲,シャインマスカット,岡山,相対,5.0,9228.0,13580.0,19440.0,15120.0,14040.0,3888,3024,2808
2026-07-30,豊洲,シャインマスカット,岡山,第三者販売,5.0,4320.0,13580.0,19440.0,17280.0,14580.0,3888,3456,2916
2026-07-30,豊洲,デラウェア,各地,相対,2.0,9228.0,13580.0,,1620.0,,,810,
2026-07-30,豊洲,デラウェア,山形,相対,2.0,9228.0,13580.0,1728.0,1512.0,1296.0,864,756,648
2026-07-30,豊洲,デラウェア,山形,第三者販売,2.0,4320.0,13580.0,1944.0,1728.0,1512.0,972,864,756
2026-07-30,豊洲,巨峰,各地,相対,0.35,9228.0,13580.0,,810.0,,,2314,
2026-07-30,豊洲,巨峰,各地,第三者販売,0.35,4320.0,13580.0,,648.0,,,1851,
2026-07-30,豊洲,巨峰,山梨,相対,0.4,9228.0,13580.0,626.0,594.0,540.0,1565,1485,1350
2026-07-30,豊洲,巨峰,山梨,第三者販売,0.4,4320.0,13580.0,626.0,,540.0,1565,,1350
2026-07-31,世田谷,シャインマスカット,岡山,相対,5.0,700.0,700.0,,16200.0,,,3240,
2026-07-31,世田谷,デラウェア,山形,相対,2.0,700.0,700.0,2700.0,,,1350,,
2026-07-31,北足立,シャインマスカット,山梨,相対,5.0,7100.0,7100.0,,19440.0,,,3888,
2026-07-31,北足立,デラウェア,各地,相対,2.0,7100.0,7100.0,,2376.0,,,1188,
2026-07-31,北足立,デラウェア,山形,相対,2.0,7100.0,7100.0,2160.0,1944.0,1620.0,1080,972,810
2026-07-31,北足立,巨峰,山梨,相対,5.0,7100.0,7100.0,,16200.0,,,3240,
2026-07-31,多摩NT,シャインマスカット,各地,相対,5.0,410.0,410.0,23760.0,,,4752,,
2026-07-31,多摩NT,シャインマスカット,山梨,相対,5.0,410.0,410.0,19440.0,,,3888,,
2026-07-31,多摩NT,デラウェア,大阪,相対,0.3,410.0,410.0,410.0,388.0,302.0,1367,1293,1007
2026-07-31,多摩NT,デラウェア,山形,相対,2.0,410.0,410.0,3024.0,2700.0,,1512,1350,
2026-07-31,大田,アレキサンドリア,岡山,相対,0.75,55550.0,56449.0,4320.0,3564.0,2160.0,5760,4752,2880
2026-07-31,大田,シャインマスカット,各地,相対,5.0,55550.0,56449.0,21600.0,15876.0,12960.0,4320,3175,2592
2026-07-31,大田,シャインマスカット,山梨,せり・入札,5.0,199.0,56449.0,5400.0,,,1080,,
2026-07-31,大田,シャインマスカット,山梨,相対,5.0,55550.0,56449.0,20520.0,15444.0,9720.0,4104,3089,1944
2026-07-31,大田,シャインマスカット,岡山,相対,5.0,55550.0,56449.0,24840.0,13500.0,8100.0,4968,2700,1620
2026-07-31,大田,デラウェア,各地,相対,2.0,55550.0,56449.0,3240.0,2268.0,1944.0,1620,1134,972
2026-07-31,大田,デラウェア,山形,相対,2.0,55550.0,56449.0,2160.0,1620.0,1188.0,1080,810,594
2026-07-31,大田,巨峰,各地,相対,0.35,55550.0,56449.0,810.0,713.0,540.0,2314,2037,1543
2026-07-31,大田,巨峰,山梨,相対,0.4,55550.0,56449.0,648.0,605.0,432.0,1620,1512,1080
2026-07-31,板橋,シャインマスカット,山梨,相対,5.0,400.0,400.0,,15120.0,,,3024,
2026-07-31,板橋,巨峰,山梨,相対,0.35,400.0,400.0,540.0,,,1543,,
2026-07-31,淀橋,シャインマスカット,各地,相対,5.0,8274.0,8274.0,21600.0,19440.0,18360.0,4320,3888,3672
2026-07-31,淀橋,シャインマスカット,山梨,相対,3.0,8274.0,8274.0,10800.0,,7560.0,3600,,2520
2026-07-31,淀橋,デラウェア,山形,相対,0.35,8274.0,8274.0,518.0,486.0,432.0,1480,1389,1234
2026-07-31,淀橋,巨峰,各地,相対,0.35,8274.0,8274.0,810.0,,,2314,,
2026-07-31,淀橋,巨峰,山梨,相対,0.35,8274.0,8274.0,702.0,,,2006,,
2026-07-31,葛西,デラウェア,各地,相対,2.0,700.0,700.0,,378.0,,,189,
2026-07-31,葛西,巨峰,各地,相対,0.35,700.0,700.0,,648.0,,,1851,
2026-07-31,豊島,シャインマスカット,山梨,相対,3.0,800.0,800.0,1134.0,1026.0,918.0,378,342,306
2026-07-31,豊島,デラウェア,各地,相対,2.0,800.0,800.0,292.0,,,146,,
2026-07-31,豊島,デラウェア,山形,相対,2.0,800.0,800.0,1728.0,,,864,,
2026-07-31,豊島,巨峰,山梨,相対,0.4,800.0,800.0,648.0,,,1620,,
2026-07-31,豊洲,アレキサンドリア,岡山,相対,0.75,8434.0,10490.0,3240.0,,1836.0,4320,,2448
2026-07-31,豊洲,シャインマスカット,各地,相対,5.0,8434.0,10490.0,17280.0,16200.0,15120.0,3456,3240,3024
2026-07-31,豊洲,シャインマスカット,山梨,相対,5.0,8434.0,10490.0,,17280.0,,,3456,
2026-07-31,豊洲,シャインマスカット,岡山,相対,5.0,8434.0,10490.0,15120.0,14040.0,10800.0,3024,2808,2160
2026-07-31,豊洲,シャインマスカット,岡山,第三者販売,5.0,2014.0,10490.0,17280.0,16200.0,14040.0,3456,3240,2808
